xSize,tSize,Solution,Analytic,Error,Time
21,35,0.0990889,0.161268,0.385563,0.0213768
21,36,0.0990259,0.161268,0.385954,0.0203049
21,37,0.0989656,0.161268,0.386328,0.0204719
21,38,0.0998291,0.161268,0.380973,0.0223338
21,39,0.0997473,0.161268,0.381481,0.0202699
21,40,0.0988,0.161268,0.387354,0.0234342
21,41,0.0987493,0.161268,0.387669,0.0212654
21,42,0.0987007,0.161268,0.38797,0.0248504
21,43,0.098654,0.161268,0.38826,0.023388
21,44,0.0986091,0.161268,0.388538,0.0239223
21,45,0.0993272,0.161268,0.384085,0.0242902
21,46,0.0985243,0.161268,0.389064,0.024795
21,47,0.0992094,0.161268,0.384816,0.0278428
21,48,0.0984456,0.161268,0.389552,0.0263913
21,49,0.0984083,0.161268,0.389783,0.0272414
21,50,0.0983723,0.161268,0.390007,0.0262806
22,10,0.131522,0.195463,0.327127,0.0065072
22,11,0.13465,0.195463,0.311121,0.0079211
22,12,0.130456,0.195463,0.332577,0.0079865
22,13,0.130005,0.195463,0.334886,0.0087079
22,14,0.132276,0.195463,0.32327,0.0090793
22,15,0.131673,0.195463,0.326355,0.0094358
22,16,0.128887,0.195463,0.340604,0.0102161
22,17,0.128577,0.195463,0.342193,0.010602
22,18,0.128291,0.195463,0.343655,0.0105157
22,19,0.128027,0.195463,0.345006,0.0119074
22,20,0.129467,0.195463,0.337637,0.0120792
22,21,0.127555,0.195463,0.347421,0.0130158
22,22,0.127343,0.195463,0.348505,0.0118709
22,23,0.128555,0.195463,0.342303,0.0149524
22,24,0.128296,0.195463,0.343629,0.0151155
22,25,0.128055,0.195463,0.344862,0.0145761
22,26,0.126622,0.195463,0.352195,0.0153021
22,27,0.127621,0.195463,0.347085,0.0152344
22,28,0.127424,0.195463,0.348092,0.0171488
22,29,0.127239,0.195463,0.349036,0.0181092
22,30,0.127066,0.195463,0.349925,0.0178447
22,31,0.126902,0.195463,0.350763,0.0172133
22,32,0.126747,0.195463,0.351554,0.0194743
22,33,0.125701,0.195463,0.356906,0.011783
22,34,0.126462,0.195463,0.353012,0.0213556
22,35,0.125493,0.195463,0.357969,0.0206116
22,36,0.125396,0.195463,0.358465,0.0213384
22,37,0.125304,0.195463,0.358938,0.0233572
22,38,0.125973,0.195463,0.355514,0.021987
22,39,0.125865,0.195463,0.356067,0.0224528
22,40,0.125049,0.195463,0.36024,0.0234533
22,41,0.124971,0.195463,0.360639,0.0238141
22,42,0.124897,0.195463,0.361022,0.0240771
22,43,0.124825,0.195463,0.361389,0.0233398
22,44,0.124756,0.195463,0.361743,0.0254175
22,45,0.125308,0.195463,0.358918,0.0264569
22,46,0.124625,0.195463,0.362411,0.0244214
22,47,0.125151,0.195463,0.359721,0.0286378
22,48,0.124504,0.195463,0.363032,0.0252802
22,49,0.124446,0.195463,0.363326,0.0271866
22,50,0.124391,0.195463,0.36361,0.027842
23,10,0.103753,0.161268,0.356639,0.007053
23,11,0.107561,0.161268,0.33303,0.0077687
23,12,0.103065,0.161268,0.360908,0.0076737
23,13,0.10277,0.161268,0.362738,0.0076915
23,14,0.105586,0.161268,0.345277,0.0096955
23,15,0.105088,0.161268,0.348363,0.0097713
23,16,0.102031,0.161268,0.367322,0.0098063
23,17,0.101823,0.161268,0.368609,0.010346
23,18,0.101631,0.161268,0.369798,0.0108109
23,19,0.101453,0.161268,0.370902,0.0140738
23,20,0.103281,0.161268,0.359565,0.0137862
23,21,0.101133,0.161268,0.372885,0.0132253
23,22,0.100989,0.161268,0.37378,0.0137941
23,23,0.102539,0.161268,0.364166,0.0155268
23,24,0.102329,0.161268,0.365471,0.0166594
23,25,0.102134,0.161268,0.366683,0.0164933
23,26,0.100495,0.161268,0.376846,0.0172948
23,27,0.101782,0.161268,0.368866,0.0179129
23,28,0.101623,0.161268,0.369852,0.0124466
