xSize,tSize,Solution,Analytic,Error,Time
12,13,0.941307,0.547492,0.719306,0.0071994
12,14,0.945039,0.547492,0.726123,0.00699
12,15,0.948237,0.547492,0.731965,0.0068564
12,16,0.95101,0.547492,0.737029,0.0082979
12,17,0.953435,0.547492,0.741459,0.0081947
12,18,0.955576,0.547492,0.745369,0.0070175
12,19,0.957478,0.547492,0.748844,0.0101542
12,20,0.959181,0.547492,0.751953,0.0073164
12,21,0.960713,0.547492,0.754751,0.0094478
12,22,0.962099,0.547492,0.757283,0.0094747
12,23,0.963359,0.547492,0.759585,0.0125734
12,24,0.964509,0.547492,0.761686,0.0113856
12,25,0.965564,0.547492,0.763612,0.0117376
12,26,0.966534,0.547492,0.765385,0.0124596
12,27,0.96743,0.547492,0.767021,0.0113355
12,28,0.968259,0.547492,0.768535,0.0136522
12,29,0.969029,0.547492,0.769942,0.0121624
12,30,0.969746,0.547492,0.771251,0.0111634
12,31,0.970416,0.547492,0.772474,0.014725
12,32,0.971042,0.547492,0.773617,0.0139901
12,33,0.971628,0.547492,0.774689,0.0109546
12,34,0.97218,0.547492,0.775696,0.0125155
12,35,0.972699,0.547492,0.776644,0.0126626
12,36,0.973188,0.547492,0.777537,0.0142805
12,37,0.97365,0.547492,0.778381,0.0128211
12,38,0.974087,0.547492,0.779179,0.0152068
12,39,0.974501,0.547492,0.779936,0.0130473
12,40,0.974894,0.547492,0.780653,0.0144234
12,41,0.975267,0.547492,0.781335,0.016151
12,42,0.975622,0.547492,0.781983,0.0151488
12,43,0.97596,0.547492,0.782601,0.0176323
12,44,0.976282,0.547492,0.78319,0.0174442
12,45,0.97659,0.547492,0.783752,0.0163295
12,46,0.976884,0.547492,0.784289,0.0202359
12,47,0.977165,0.547492,0.784802,0.0183001
12,48,0.977435,0.547492,0.785294,0.0148606
12,49,0.977693,0.547492,0.785766,0.0206857
12,50,0.97794,0.547492,0.786218,0.0220155
12,51,0.978178,0.547492,0.786652,0.0204058
12,52,0.978406,0.547492,0.787069,0.019414
12,53,0.978626,0.547492,0.78747,0.0257752
12,54,0.978837,0.547492,0.787855,0.023444
12,55,0.97904,0.547492,0.788227,0.0167106
12,56,0.979236,0.547492,0.788585,0.0221429
12,57,0.979425,0.547492,0.78893,0.0211544
12,58,0.979608,0.547492,0.789263,0.026722
12,59,0.979784,0.547492,0.789585,0.032867
12,60,0.979954,0.547492,0.789896,0.0267448
12,61,0.980119,0.547492,0.790196,0.0227581
12,62,0.980278,0.547492,0.790487,0.0312912
12,63,0.980432,0.547492,0.790768,0.0307815
12,64,0.980581,0.547492,0.79104,0.0324967
12,65,0.980725,0.547492,0.791304,0.0317346
12,66,0.980865,0.547492,0.791559,0.0284604
12,67,0.981001,0.547492,0.791807,0.026494
12,68,0.981132,0.547492,0.792048,0.0248992
12,69,0.98126,0.547492,0.792281,0.0241191
12,70,0.981384,0.547492,0.792508,0.0248397
12,71,0.981505,0.547492,0.792728,0.0259877
12,72,0.981622,0.547492,0.792942,0.0270343
12,73,0.981736,0.547492,0.79315,0.0290782
12,74,0.981846,0.547492,0.793352,0.0256356
12,75,0.981954,0.547492,0.793549,0.0267209
12,76,0.982059,0.547492,0.793741,0.0275339
12,77,0.982161,0.547492,0.793927,0.0275043
12,78,0.982261,0.547492,0.794109,0.0262496
12,79,0.982358,0.547492,0.794286,0.0287811
12,80,0.982452,0.547492,0.794459,0.0287067
12,81,0.982544,0.547492,0.794627,0.0275753
12,82,0.982634,0.547492,0.794791,0.0260192
12,83,0.982722,0.547492,0.794951,0.0305434
12,84,0.982807,0.547492,0.795107,0.0267428
12,85,0.982891,0.547492,0.79526,0.0269184
12,86,0.982972,0.547492,0.795409,0.0278531
12,87,0.983052,0.547492,0.795554,0.0285422
12,88,0.98313,0.547492,0.795696,0.0288046
12,89,0.983206,0.547492,0.795835,0.0269963
12,90,0.98328,0.547492,0.795971,0.0309207
12,91,0.983353,0.547492,0.796104,0.0289333
12,92,0.983424,0.547492,0.796233,0.0296548
12,93,0.983493,0.547492,0.796361,0.0308762
12,94,0.983561,0.547492,0.796485,0.0280904
12,95,0.983628,0.547492,0.796606,0.0345131
12,96,0.983693,0.547492,0.796725,0.0300722
12,97,0.983757,0.547492,0.796842,0.0307281
12,98,0.98382,0.547492,0.796956,0.0290088
12,99,0.983881,0.547492,0.797068,0.0318443
12,100,0.983941,0.547492,0.797178,0.0328101
13,10,0.934578,0.553122,0.68964,0.0035025
13,11,0.94112,0.553122,0.701468,0.0079743
13,12,0.946473,0.553122,0.711145,0.0076114
13,13,0.950933,0.553122,0.71921,0.0071863
