xSize,tSize,Solution,Analytic,Error,Time
14,13,0.0955769,0.217751,0.561072,0.0031009
14,14,0.094142,0.217751,0.567662,0.0030966
14,15,0.0929121,0.217751,0.57331,0.002844
14,16,0.0918462,0.217751,0.578205,0.0027369
14,17,0.0909135,0.217751,0.582489,0.0030973
14,18,0.0900905,0.217751,0.586268,0.0028331
14,19,0.089359,0.217751,0.589628,0.0028434
14,20,0.0887045,0.217751,0.592633,0.0041002
14,21,0.0881154,0.217751,0.595339,0.004163
14,22,0.0875824,0.217751,0.597786,0.0031824
14,23,0.0870979,0.217751,0.600011,0.0036249
14,24,0.0866555,0.217751,0.602043,0.003766
14,25,0.08625,0.217751,0.603905,0.0037332
14,26,0.0858769,0.217751,0.605618,0.0050079
14,27,0.0855325,0.217751,0.6072,0.0040113
14,28,0.0852137,0.217751,0.608664,0.0040008
14,29,0.0849176,0.217751,0.610024,0.0041346
14,30,0.0846419,0.217751,0.61129,0.0046582
14,31,0.0843846,0.217751,0.612472,0.0055919
14,32,0.0841439,0.217751,0.613577,0.004287
14,33,0.0839183,0.217751,0.614613,0.0047387
14,34,0.0837063,0.217751,0.615587,0.0045937
14,35,0.0835068,0.217751,0.616503,0.0046442
14,36,0.0833187,0.217751,0.617367,0.0053018
14,37,0.083141,0.217751,0.618183,0.0054319
14,38,0.082973,0.217751,0.618955,0.005055
14,39,0.0828138,0.217751,0.619686,0.0048556
14,40,0.0826627,0.217751,0.620379,0.0066531
14,41,0.0825192,0.217751,0.621038,0.005051
14,42,0.0823827,0.217751,0.621665,0.0053564
14,43,0.0822527,0.217751,0.622262,0.0054109
14,44,0.0821288,0.217751,0.622831,0.0062465
14,45,0.0820105,0.217751,0.623375,0.0081837
14,46,0.0818974,0.217751,0.623894,0.0070193
14,47,0.0817893,0.217751,0.624391,0.0062779
14,48,0.0816858,0.217751,0.624866,0.0068515
14,49,0.0815865,0.217751,0.625322,0.005993
14,50,0.0814914,0.217751,0.625759,0.0060592
15,10,0.0366667,0.161268,0.772635,0.0021923
15,11,0.033,0.161268,0.795371,0.0028383
15,12,0.03,0.161268,0.813974,0.0025171
15,13,0.0275,0.161268,0.829476,0.0021185
15,14,0.0253846,0.161268,0.842593,0.0027692
15,15,0.0235714,0.161268,0.853837,0.0027031
15,16,0.022,0.161268,0.863581,0.0026281
15,17,0.020625,0.161268,0.872107,0.0036028
15,18,0.0194118,0.161268,0.87963,0.0062182
15,19,0.0183333,0.161268,0.886317,0.0041192
15,20,0.0173684,0.161268,0.892301,0.0045831
15,21,0.0165,0.161268,0.897686,0.0041053
15,22,0.0157143,0.161268,0.902558,0.0040628
15,23,0.015,0.161268,0.906987,0.0036879
15,24,0.0143478,0.161268,0.911031,0.0054903
15,25,0.01375,0.161268,0.914738,0.0040358
15,26,0.0132,0.161268,0.918149,0.0036344
15,27,0.0126923,0.161268,0.921297,0.0050986
15,28,0.0122222,0.161268,0.924212,0.0051409
15,29,0.0117857,0.161268,0.926918,0.0074162
15,30,0.0113793,0.161268,0.929438,0.0088339
15,31,0.011,0.161268,0.93179,0.0064568
15,32,0.0106452,0.161268,0.933991,0.0070093
15,33,0.0103125,0.161268,0.936054,0.0052755
15,34,0.01,0.161268,0.937991,0.0068542
15,35,0.00970588,0.161268,0.939815,0.0052197
15,36,0.00942857,0.161268,0.941535,0.0054823
15,37,0.00916667,0.161268,0.943159,0.0075535
