xValues,tValues,Solution
1.10204,0.408163,0.118063
1.14286,0.408163,0.152084
1.18367,0.408163,0.188436
1.22449,0.408163,0.22636
1.26531,0.408163,0.265292
1.30612,0.408163,0.304837
1.34694,0.408163,0.344735
1.38776,0.408163,0.384799
1.42857,0.408163,0.424867
1.46939,0.408163,0.46474
1.5102,0.408163,0.504168
1.55102,0.408163,0.542739
1.59184,0.408163,0.580192
1.63265,0.408163,0.615486
1.67347,0.408163,0.649739
1.71429,0.408163,0.678271
1.7551,0.408163,0.711902
1.79592,0.408163,0.723883
1.83673,0.408163,0.775931
1.87755,0.408163,0.734759
1.91837,0.408163,0.876735
1.95918,0.408163,0.663792
2,0.408163,1.09516
0,0.44898,0
0.0408163,0.44898,0
0.0816327,0.44898,0
0.122449,0.44898,6.43685e-31
0.163265,0.44898,4.04043e-27
0.204082,0.44898,6.13264e-24
0.244898,0.44898,3.59491e-21
0.285714,0.44898,1.01014e-18
0.326531,0.44898,1.54491e-16
0.367347,0.44898,1.39896e-14
0.408163,0.44898,7.96492e-13
0.44898,0.44898,2.98303e-11
0.489796,0.44898,7.61479e-10
0.530612,0.44898,1.36403e-08
0.571429,0.44898,1.75786e-07
0.612245,0.44898,1.66688e-06
0.653061,0.44898,1.18813e-05
0.693878,0.44898,6.50356e-05
0.734694,0.44898,0.000279502
0.77551,0.44898,0.000965344
0.816327,0.44898,0.00274528
0.857143,0.44898,0.00658843
0.897959,0.44898,0.0136676
0.938776,0.44898,0.0250664
0.979592,0.44898,0.0414791
1.02041,0.44898,0.0630503
1.06122,0.44898,0.0894061
1.10204,0.44898,0.11982
1.14286,0.44898,0.153422
1.18367,0.44898,0.189366
1.22449,0.44898,0.226938
1.26531,0.44898,0.265585
1.30612,0.44898,0.304906
1.34694,0.44898,0.344617
1.38776,0.44898,0.384499
1.42857,0.44898,0.424347
1.46939,0.44898,0.463924
1.5102,0.44898,0.502951
1.55102,0.44898,0.541007
1.59184,0.44898,0.577854
1.63265,0.44898,0.612509
1.67347,0.44898,0.646167
1.71429,0.44898,0.674251
1.7551,0.44898,0.707663
1.79592,0.44898,0.719709
1.83673,0.44898,0.77214
1.87755,0.44898,0.731644
1.91837,0.44898,0.874535
1.95918,0.44898,0.662656
2,0.44898,1.09516
0,0.489796,0
0.0408163,0.489796,-1.73939e-37
0.0816327,0.489796,1.49082e-32
0.122449,0.489796,1.41657e-28
0.163265,0.489796,2.85353e-25
0.204082,0.489796,2.11275e-22
0.244898,0.489796,7.28467e-20
0.285714,0.489796,1.34093e-17
0.326531,0.489796,1.44161e-15
0.367347,0.489796,9.64756e-14
0.408163,0.489796,4.21556e-12
0.44898,0.489796,1.24846e-10
0.489796,0.489796,2.58318e-09
0.530612,0.489796,3.83145e-08
0.571429,0.489796,4.16766e-07
0.612245,0.489796,3.39587e-06
0.653061,0.489796,2.11613e-05
0.693878,0.489796,0.000102995
0.734694,0.489796,0.000400217
0.77551,0.489796,0.00127031
0.816327,0.489796,0.00337156
0.857143,0.489796,0.00765865
0.897959,0.489796,0.0152244
0.938776,0.489796,0.0270349
0.979592,0.489796,0.0436828
1.02041,0.489796,0.0652692
1.06122,0.489796,0.0914406
1.10204,0.489796,0.121534
1.14286,0.489796,0.154755
1.18367,0.489796,0.190321
1.22449,0.489796,0.227554
1.26531,0.489796,0.265916
1.30612,0.489796,0.305001
1.34694,0.489796,0.344503
1.38776,0.489796,0.38417
1.42857,0.489796,0.423765
1.46939,0.489796,0.463017
1.5102,0.489796,0.50163
1.55102,0.489796,0.539185
1.59184,0.489796,0.575476
1.63265,0.489796,0.609573
1.67347,0.489796,0.642745
